Time,Amplitude
0.0336145833333333,0.99898146636122
0.0423020833333333,0.983100748244363
0.05078125,1.03366375633408
0.05909375,1.03490369169567
0.0671979166666667,1.00666824827945
0.0753645833333333,0.983205776767897
0.0835520833333333,0.986191767829424
0.09178125,1.03504983807702
0.100197916666667,1.05160919524899
0.108947916666667,1.0108106532031
0.117822916666667,1.01663191264225
0.126489583333333,0.992449551187956
0.135072916666667,0.995035661285295
0.14378125,0.957789595298883
0.152635416666667,0.942172102029054
0.161677083333333,0.99930336141148
0.17078125,0.954071646093218
0.17990625,1.02309279132391
0.189114583333333,1.05242749546271
0.198489583333333,1.04154683037355
0.20790625,0.985017292764794
0.217489583333333,1.01129836576
0.227072916666667,1.00734405458619
0.23665625,0.967334501727071
0.246260416666667,0.998069910712365
0.25590625,0.997177394189592
0.26546875,1.00527176693751
0.275072916666667,0.986768592369198
0.28471875,1.04570414656224
0.294364583333333,1.02008927288743
0.30409375,0.996565484117394
0.313760416666667,0.965308112124423
0.323489583333333,1.06178455914178
0.333197916666667,1.01595020895216
0.34296875,0.938207845152936
0.352614583333333,0.951398328209081
0.36228125,0.976435024751774
0.371989583333333,0.896106383813318
0.381927083333333,0.988653563401
0.391822916666667,1.01889455885396
0.401802083333333,0.994020801333936
0.411697916666667,0.886580693542044
0.421614583333333,0.982247716102187
0.43146875,1.01046126574978
0.44140625,0.990943320468515
0.451302083333333,0.982717951332039
0.461197916666667,1.03737716809588
0.471114583333333,0.962019900213682
0.481010416666667,0.983261472870153
0.49096875,1.02104315785996
0.501010416666667,1.0292583918674
0.511072916666667,0.983295987223276
0.521197916666667,0.982475543985877
0.531427083333333,1.0400832562936
0.541572916666667,0.989390370033423
0.55165625,0.991029134306295
0.561614583333333,0.977234949459588
0.57159375,1.08925211629057
0.581489583333333,0.976102456679453
0.591364583333333,0.988361117769527
0.601177083333333,0.98023678597165
0.61096875,1.04463278993062
0.620739583333333,0.961437964445988
0.63059375,1.00924008939336
0.64053125,0.964133571155533
0.65046875,0.977495267239741
0.660447916666667,0.995336794947173
0.670364583333333,0.992477295017245
0.680385416666667,1.0231643595913
0.690385416666667,0.965838472563796
